codigo,descricao,cod_descricao
6001,Expedição De Certidão Positiva De Débito Com Efeito De Negativa,6001:Expedição De Certidão Positiva De Débito Com Efeito De Negativa
9729,Frustração De Direitos Assegurados Por Lei Trabalhista (Art. 203),9729:Frustração De Direitos Assegurados Por Lei Trabalhista (Art. 203)
9733,Frustração De Lei Sobre A Nacionalização Do Trabalho (Art. 204),9733:Frustração De Lei Sobre A Nacionalização Do Trabalho (Art. 204)
3489,"Induzimento A Fuga, Entrega Arbitrária Ou Sonegação De Incapazes","3489:Induzimento A Fuga, Entrega Arbitrária Ou Sonegação De Incapazes"
9845,Inserção De Dados Falsos Em Sistema De Informações (Art. 313-A),9845:Inserção De Dados Falsos Em Sistema De Informações (Art. 313-A)
11198,Interrupção Ou Perturbação De Serviço Ou Meio De Comunicação,11198:Interrupção Ou Perturbação De Serviço Ou Meio De Comunicação
3626,Liberação Ou Descarte De Ogm (Organismo Geneticamente Modificado),3626:Liberação Ou Descarte De Ogm (Organismo Geneticamente Modificado)
12831,"Material Didático Especializado,  Tecnologias Assistivas E Suporte","12831:Material Didático Especializado,  Tecnologias Assistivas E Suporte"
9887,"Pesca (Lei Nº 5.197/67, Lei Nº 7.643/87, Lei 7.679/88, Dl 221/67)","9887:Pesca (Lei Nº 5.197/67, Lei Nº 7.643/87, Lei 7.679/88, Dl 221/67)"
11649,Pesquisa Eleitoral - Divulgação De Pesquisa Eleitoral Fraudulenta,11649:Pesquisa Eleitoral - Divulgação De Pesquisa Eleitoral Fraudulenta
6149,Sistemática De Conversão Dos Benefícios Previdenciários Em Urvs,6149:Sistemática De Conversão Dos Benefícios Previdenciários Em Urvs
6023,Utilização De Dados Relativos À Cpmf Para Fins De Fiscalização,6023:Utilização De Dados Relativos À Cpmf Para Fins De Fiscalização
10003,Comercialização E/Ou Utilização Sem Restrições De Medicamentos,10003:Comercialização E/Ou Utilização Sem Restrições De Medicamentos
6079,Contribuição Sobre Licença De Uso Ou Transferência De Tecnologia,6079:Contribuição Sobre Licença De Uso Ou Transferência De Tecnologia
11857,Doação E Transplante De Órgãos; Tecidos E Partes Do Corpo Humano,11857:Doação E Transplante De Órgãos; Tecidos E Partes Do Corpo Humano
9842,Exercício Funcional Ilegalmente Antecipado Ou Prolongado (Art. 324),9842:Exercício Funcional Ilegalmente Antecipado Ou Prolongado (Art. 324)
11505,Fornecimento Ao Eleitor De Cédula Oficial Já Assinalada Ou Marcada,11505:Fornecimento Ao Eleitor De Cédula Oficial Já Assinalada Ou Marcada
3504,Interrupção /Perturbação De Serviços Telegráficos/Telefônicos,3504:Interrupção /Perturbação De Serviços Telegráficos/Telefônicos
9686,Introdução Ou Abandono De Animais Em Propriedade Alheia (Art. 164),9686:Introdução Ou Abandono De Animais Em Propriedade Alheia (Art. 164)
5954,Itbi - Imposto De Transmissão Intervivos De Bens Móveis E Imóveis,5954:Itbi - Imposto De Transmissão Intervivos De Bens Móveis E Imóveis
10090,Locação / Permissão / Concessão / Autorização / Cessão De Uso,10090:Locação / Permissão / Concessão / Autorização / Cessão De Uso
3497,"Subtração, Ocultação Ou Inutilização De Material De Salvamento","3497:Subtração, Ocultação Ou Inutilização De Material De Salvamento"
11587,Condição De Elegibilidade - Domicílio Eleitoral Na Circunscrição,11587:Condição De Elegibilidade - Domicílio Eleitoral Na Circunscrição
10985,Crimes Contra A Ordem Tributária Praticado Por Funcionário Público,10985:Crimes Contra A Ordem Tributária Praticado Por Funcionário Público
11420,Favorecimento Da Prostituição Ou Outra Forma De Exploração Sexual,11420:Favorecimento Da Prostituição Ou Outra Forma De Exploração Sexual
11439,Induzimento À Inscrição De Eleitor Em Infração Às Normas Legais,11439:Induzimento À Inscrição De Eleitor Em Infração Às Normas Legais
12594,Inviabilidade Do Exercício Dos Direitos E Liberdades Constitucionais,12594:Inviabilidade Do Exercício Dos Direitos E Liberdades Constitucionais
11523,Não-Acesso Dos Partidos Aos Dados Relativos Às Pesquisas Eleitorais,11523:Não-Acesso Dos Partidos Aos Dados Relativos Às Pesquisas Eleitorais
12843,Programas De Bolsas E Financiamento Estudantil Com Recursos Públicos,12843:Programas De Bolsas E Financiamento Estudantil Com Recursos Públicos
11627,Registro De Candidatura - Substituição De Candidato - Por Renúncia,11627:Registro De Candidatura - Substituição De Candidato - Por Renúncia
9820,Reprodução Ou Adulteração De Selo Ou Peça Filatélica (Art. 303),9820:Reprodução Ou Adulteração De Selo Ou Peça Filatélica (Art. 303)
10307,"Revisão Geral Anual (Mora Do Executivo - Inciso X, Art. 37, Cf 1988)","10307:Revisão Geral Anual (Mora Do Executivo - Inciso X, Art. 37, Cf 1988)"
9668,"Sonegação Ou Destruição De Correspondência (Art. 151, § 1º, I)","9668:Sonegação Ou Destruição De Correspondência (Art. 151, § 1º, I)"
9924,"Subtração Ou Inutilização De Livro Ou Documento (Art. 337, Caput)","9924:Subtração Ou Inutilização De Livro Ou Documento (Art. 337, Caput)"
11591,Condição De Elegibilidade - Pleno Exercício Dos Direitos Políticos,11591:Condição De Elegibilidade - Pleno Exercício Dos Direitos Políticos
5846,Emissão Irregular De Conhecimento De Depósito Ou &Quot;Warrant&Quot;,5846:Emissão Irregular De Conhecimento De Depósito Ou &Quot;Warrant&Quot;
9718,Emissão Irregular De Conhecimento De Depósito Ou &Quot;Warrant&Quot;,9718:Emissão Irregular De Conhecimento De Depósito Ou &Quot;Warrant&Quot;
11457,Favorecimento De Prostituição Ou Outra Forma De Exploração Sexual ,11457:Favorecimento De Prostituição Ou Outra Forma De Exploração Sexual 
11667,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,11667:Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada
10283,Responsabilidade Civil Do Servidor Público / Indenização Ao Erário,10283:Responsabilidade Civil Do Servidor Público / Indenização Ao Erário
5909,Aumento De Despesa Com Pessoal No Último Ano Do Mandato Ou Legislatura,5909:Aumento De Despesa Com Pessoal No Último Ano Do Mandato Ou Legislatura
9962,Aumento De Despesa Com Pessoal No Último Ano Do Mandato Ou Legislatura,9962:Aumento De Despesa Com Pessoal No Último Ano Do Mandato Ou Legislatura
6184,Averbação/Cômputo De Tempo De Serviço  Rural (Empregado/Empregador),6184:Averbação/Cômputo De Tempo De Serviço  Rural (Empregado/Empregador)
6070,"Contribuição De Autônomos, Empresários (Pró-Labore) E Facultativos","6070:Contribuição De Autônomos, Empresários (Pró-Labore) E Facultativos"
3513,Envenenamento De Água Potável / Substância Alimentícia Ou Medicinal,3513:Envenenamento De Água Potável / Substância Alimentícia Ou Medicinal
11005,Falsificação De Papéis Públicos Praticado Por Funcionário Público,11005:Falsificação De Papéis Públicos Praticado Por Funcionário Público
5931,Incidência Decorrente De Desligamento De Plano De Previdência Privada,5931:Incidência Decorrente De Desligamento De Plano De Previdência Privada
9929,Praticados Por Particular Contra A Administração Pública Estrangeira,9929:Praticados Por Particular Contra A Administração Pública Estrangeira
11624,Registro De Candidatura - Substituição De Candidato - Por Falecimento,11624:Registro De Candidatura - Substituição De Candidato - Por Falecimento
11459,Satisfação De Lascívia Mediante Presença De Criança Ou Adolescente,11459:Satisfação De Lascívia Mediante Presença De Criança Ou Adolescente
11207,"Tráfico, Posse Ou Uso De Entorpecente Ou Substância De Efeito Similar","11207:Tráfico, Posse Ou Uso De Entorpecente Ou Substância De Efeito Similar"
5866,Venda De Produtos Ou Substância Nas Condições Dos Artigos 274 E 275 ,5866:Venda De Produtos Ou Substância Nas Condições Dos Artigos 274 E 275 
9801,Venda De Produtos Ou Substância Nas Condições Dos Artigos 274 E 275 ,9801:Venda De Produtos Ou Substância Nas Condições Dos Artigos 274 E 275 
11748,Alteração Estatutária De Partido Político Em Matéria Administrativa,11748:Alteração Estatutária De Partido Político Em Matéria Administrativa
12772,"Anúncio De Processo, Substância Ou Objeto Destinado A Provocar Aborto ","12772:Anúncio De Processo, Substância Ou Objeto Destinado A Provocar Aborto "
11435,Contagem De Votos De Eleitores Em Relação Aos Quais Houve Impugnação,11435:Contagem De Votos De Eleitores Em Relação Aos Quais Houve Impugnação
10868,Criação / Extinção / Reestruturação De Orgãos Ou Cargos Públicos,10868:Criação / Extinção / Reestruturação De Orgãos Ou Cargos Públicos
5893,Crime Contra A Administração Da Justiça - Lei Da Ação De Alimentos ,5893:Crime Contra A Administração Da Justiça - Lei Da Ação De Alimentos 
6136,Cálculo Do Benefício De Segurado Especial De Acordo Com A Lei 9.876/99,6136:Cálculo Do Benefício De Segurado Especial De Acordo Com A Lei 9.876/99
12018,Da Lei Que Proíbe Práticas Discriminatórias Para Efeitos Trabalhistas,12018:Da Lei Que Proíbe Práticas Discriminatórias Para Efeitos Trabalhistas
9953,Desobediência A Decisão Judicial Sobre Perda Ou Suspensão De Direitos,9953:Desobediência A Decisão Judicial Sobre Perda Ou Suspensão De Direitos
9831,"Extravio, Sonegação Ou Inutilização De Livro Ou Documento (Art. 314)","9831:Extravio, Sonegação Ou Inutilização De Livro Ou Documento (Art. 314)"
10997,Falsificação De Documento Público Praticada Por Funcionário Público,10997:Falsificação De Documento Público Praticada Por Funcionário Público
10998,Falsificação De Documento Público Praticada Por Funcionário Público,10998:Falsificação De Documento Público Praticada Por Funcionário Público
10996,Falsificação De Documento Público Praticado Por Funcionário Público,10996:Falsificação De Documento Público Praticado Por Funcionário Público
11472,Falsificação Ou Alteração De Documento Público Para Fins Eleitorais,11472:Falsificação Ou Alteração De Documento Público Para Fins Eleitorais
9828,Praticados Por Funcionários Públicos Contra A Administração Em Geral,9828:Praticados Por Funcionários Públicos Contra A Administração Em Geral
5980,Responsabilidade Tributária Do Sócio-Gerente / Diretor / Representante,5980:Responsabilidade Tributária Do Sócio-Gerente / Diretor / Representante
11418,Satisfação De Lascívia Mediante Presença De Criança Ou Adolescente ,11418:Satisfação De Lascívia Mediante Presença De Criança Ou Adolescente 
3410,"Violação De Comunicação Telegráfica, Radioelétrica Ou Telefônica ","3410:Violação De Comunicação Telegráfica, Radioelétrica Ou Telefônica "
11350,Violação Ou Divulgação Indevida De Correspondência Ou Comunicação,11350:Violação Ou Divulgação Indevida De Correspondência Ou Comunicação
11470,Alteração Do Resultado De Votação Nos Mapas Ou Boletins De Apuração,11470:Alteração Do Resultado De Votação Nos Mapas Ou Boletins De Apuração
12591,Assegurar Conhecimento De Informações Relativas À Pessoa Do Impetrante,12591:Assegurar Conhecimento De Informações Relativas À Pessoa Do Impetrante
3447,Atentado Contra A Liberdade De Contrato De Trabalho E Boicotagem Violenta,3447:Atentado Contra A Liberdade De Contrato De Trabalho E Boicotagem Violenta
10010,"Ato Lesivo Ao Patrimônio Artístico, Estético, Histórico Ou Turístico","10010:Ato Lesivo Ao Patrimônio Artístico, Estético, Histórico Ou Turístico"
3628,"Crimes De &Quot;Lavagem&Quot; Ou Ocultação De Bens, Direitos Ou Valores","3628:Crimes De &Quot;Lavagem&Quot; Ou Ocultação De Bens, Direitos Ou Valores"
12020,Da Lei De Proteção À Propriedade Intelectual De Programa De Computador,12020:Da Lei De Proteção À Propriedade Intelectual De Programa De Computador
9687,"Dano Em Coisa De Valor Artístico, Arqueológico Ou Histórico (Art. 165)","9687:Dano Em Coisa De Valor Artístico, Arqueológico Ou Histórico (Art. 165)"
3595,Desobediência A Decisão Judicial Sobre Perda Ou Suspensão De Direitos ,3595:Desobediência A Decisão Judicial Sobre Perda Ou Suspensão De Direitos 
12839,Estatutos E Regimentos - Regras De Convivência E Sanções Disciplinares,12839:Estatutos E Regimentos - Regras De Convivência E Sanções Disciplinares
9790,"Exercício Ilegal Da Medicina, Arte Dentária Ou Farmacêutica (Art. 282)","9790:Exercício Ilegal Da Medicina, Arte Dentária Ou Farmacêutica (Art. 282)"
5894,Fabricação De Objeto Destinado A Produção De Drogas E Condutas Afins ,5894:Fabricação De Objeto Destinado A Produção De Drogas E Condutas Afins 
9861,Fabricação De Objeto Destinado A Produção De Drogas E Condutas Afins ,9861:Fabricação De Objeto Destinado A Produção De Drogas E Condutas Afins 
10719,Gratificação De Desempenho De Atividade Técnico Administrativa - Gdata,10719:Gratificação De Desempenho De Atividade Técnico Administrativa - Gdata
3451,"Invasão De Estabelecimento Industrial, Comercial Ou Agrícola. Sabotagem","3451:Invasão De Estabelecimento Industrial, Comercial Ou Agrícola. Sabotagem"
3597,Modificação Ou Alteração Não Autorizada De Sistema De Informações ,3597:Modificação Ou Alteração Não Autorizada De Sistema De Informações 
11657,Propaganda Política - Propaganda Eleitoral - Bem Particular De Uso Comum,11657:Propaganda Política - Propaganda Eleitoral - Bem Particular De Uso Comum
11669,Propaganda Política - Propaganda Eleitoral - Horário Eleitoral Gratuito,11669:Propaganda Política - Propaganda Eleitoral - Horário Eleitoral Gratuito
9928,Sonegação De Contribuição Previdenciária (Art. 337-A E Lei 8.212/91),9928:Sonegação De Contribuição Previdenciária (Art. 337-A E Lei 8.212/91)
12506,Unidade De Terapia Intensiva (Uti) / Unidade De Cuidados Intensivos (Uci),12506:Unidade De Terapia Intensiva (Uti) / Unidade De Cuidados Intensivos (Uci)
11465,Utilização De Veículos E Embarcações Públicas Em Campanha Eleitoral,11465:Utilização De Veículos E Embarcações Públicas Em Campanha Eleitoral
9784,Atentado Contra A Segurança De Serviços De Utilidade Pública (Art. 265),9784:Atentado Contra A Segurança De Serviços De Utilidade Pública (Art. 265)
11685,Captação Ou Gasto Ilícito De Recursos Financeiros De Campanha Eleitoral,11685:Captação Ou Gasto Ilícito De Recursos Financeiros De Campanha Eleitoral
12062,Captação Ou Gasto Ilícito De Recursos Financeiros De Campanha Eleitoral,12062:Captação Ou Gasto Ilícito De Recursos Financeiros De Campanha Eleitoral
11209,"Consecução De Notícia, Informação Ou Documento Para Fim De Espionagem","11209:Consecução De Notícia, Informação Ou Documento Para Fim De Espionagem"
5845,Fraudes E Abusos Na Fundação Ou Administração De Sociedade Por Ações,5845:Fraudes E Abusos Na Fundação Ou Administração De Sociedade Por Ações
9717,Fraudes E Abusos Na Fundação Ou Administração De Sociedade Por Ações,9717:Fraudes E Abusos Na Fundação Ou Administração De Sociedade Por Ações
10858,Gratificação De Desempenho De Atividade De Ciência E Tecnologia - Gdact,10858:Gratificação De Desempenho De Atividade De Ciência E Tecnologia - Gdact
